,Unnamed: 0,flight_AD,flight_datetime,flight_AL_Synchron_code,flight_number,flight_ID,flight_terminal_#,flight_AP,flight_AC_Synchron_code,flight_AC_PAX_capacity_total,flight_PAX,Aircraft_Stand,CLASS,HANDLING_COST_BRIDGE,HANDLING_COST_AWAY,HANDLING_COST_BRIDGE_ON_BUSES,Stand_Take_Time_Away,Stand_Take_Time_Bridge,Stand_Leave_Time_Bridge,Stand_Leave_Time_Away,BRIDGE_CODE,ACTUAL_LEAVE,ACTUAL_TAKE,Стоимость размещения,Минимальная стоимость размещения,Тип обслуживания
90,1003,D,17.08.2019 4:20,KM,561,I,5,MLA,320,180,139,3,Narrow_Body,1250,1495,1625,2019-08-17 03:15:00,2019-08-17 03:30:00,2019-08-17 04:20:00,2019-08-17 04:20:00,ID,2019-08-17 04:20:00,2019-08-17 03:07:00,2065,1700,Автобусы
91,631,A,17.08.2019 4:20,SU,2549,I,2,TFS,333,296,290,50,Wide_Body,1500,1840,2000,2019-08-17 04:20:00,2019-08-17 04:20:00,2019-08-17 05:20:00,2019-08-17 05:40:00,IA,2019-08-17 05:43:00,2019-08-17 04:20:00,2190,2100,Телетрап
92,805,A,17.08.2019 4:20,SU,2113,I,2,ATH,32B,183,161,55,Narrow_Body,1250,1495,1625,2019-08-17 04:20:00,2019-08-17 04:20:00,2019-08-17 05:10:00,2019-08-17 05:25:00,IA,2019-08-17 05:31:00,2019-08-17 04:20:00,1880,1850,Телетрап
93,39,A,17.08.2019 4:20,SU,1295,D,1,IJK,SU9,87,65,191,Regional,1000,1150,1250,2019-08-17 04:20:00,2019-08-17 04:20:00,2019-08-17 05:00:00,2019-08-17 05:10:00,DA,2019-08-17 05:16:00,2019-08-17 04:20:00,1480,1450,Автобусы
94,522,A,17.08.2019 4:25,SU,2429,I,5,BLQ,73H,158,106,36,Narrow_Body,1250,1495,1625,2019-08-17 04:25:00,2019-08-17 04:25:00,2019-08-17 05:15:00,2019-08-17 05:30:00,IA,2019-08-17 05:34:00,2019-08-17 04:25:00,1820,1700,Телетрап
95,1034,A,17.08.2019 4:25,8L,881,I,2,KMG,333,303,292,54,Wide_Body,1500,1840,2000,2019-08-17 04:25:00,2019-08-17 04:25:00,2019-08-17 05:25:00,2019-08-17 05:45:00,IA,2019-08-17 05:48:00,2019-08-17 04:25:00,2190,2100,Телетрап
96,814,A,17.08.2019 4:25,SU,2193,I,3,AMS,32B,183,132,33,Narrow_Body,1250,1495,1625,2019-08-17 04:25:00,2019-08-17 04:25:00,2019-08-17 05:15:00,2019-08-17 05:30:00,IA,2019-08-17 05:33:00,2019-08-17 04:25:00,1790,1550,Телетрап
97,539,A,17.08.2019 4:30,SU,2585,I,3,LHR,73H,158,156,42,Narrow_Body,1250,1495,1625,2019-08-17 04:30:00,2019-08-17 04:30:00,2019-08-17 05:20:00,2019-08-17 05:35:00,IA,2019-08-17 05:45:00,2019-08-17 04:30:00,2125,1550,Автобусы
98,117,A,17.08.2019 4:30,SU,2119,I,3,RIX,SU9,87,78,26,Regional,1000,1150,1250,2019-08-17 04:30:00,2019-08-17 04:30:00,2019-08-17 05:10:00,2019-08-17 05:20:00,IA,2019-08-17 05:23:00,2019-08-17 04:30:00,1390,1300,Телетрап
99,794,A,17.08.2019 4:30,SU,2017,I,5,PRG,32B,183,159,1,Narrow_Body,1250,1495,1625,2019-08-17 04:30:00,2019-08-17 04:30:00,2019-08-17 05:20:00,2019-08-17 05:35:00,IA,2019-08-17 05:40:00,2019-08-17 04:30:00,1975,1700,Автобусы
100,85,A,17.08.2019 4:35,SU,1397,D,1,SCW,SU9,87,70,193,Regional,1000,1150,1250,2019-08-17 04:35:00,2019-08-17 04:35:00,2019-08-17 05:15:00,2019-08-17 05:25:00,DA,2019-08-17 05:32:00,2019-08-17 04:35:00,1525,1450,Автобусы
101,930,A,17.08.2019 4:35,SU,2093,I,2,BEG,320,140,114,58,Narrow_Body,1250,1495,1625,2019-08-17 04:35:00,2019-08-17 04:35:00,2019-08-17 05:25:00,2019-08-17 05:40:00,IA,2019-08-17 05:46:00,2019-08-17 04:35:00,1880,1850,Телетрап
102,961,A,17.08.2019 4:40,SU,2405,I,3,FCO,320,140,119,13,Narrow_Body,1250,1495,1625,2019-08-17 04:40:00,2019-08-17 04:40:00,2019-08-17 05:30:00,2019-08-17 05:45:00,IA,2019-08-17 05:55:00,2019-08-17 04:40:00,2105,1550,Автобусы
103,585,A,17.08.2019 4:40,SU,505,I,3,TLV,77W,402,386,32,Wide_Body,1500,1840,2000,2019-08-17 04:40:00,2019-08-17 04:40:00,2019-08-17 05:40:00,2019-08-17 06:00:00,IA,2019-08-17 05:59:00,2019-08-17 04:40:00,2070,1800,Телетрап
104,951,A,17.08.2019 4:45,SU,2377,I,3,LYS,320,140,60,31,Narrow_Body,1250,1495,1625,2019-08-17 04:45:00,2019-08-17 04:45:00,2019-08-17 05:35:00,2019-08-17 05:50:00,IA,2019-08-17 05:54:00,2019-08-17 04:45:00,1820,1550,Телетрап
105,190,A,17.08.2019 4:45,SU,1057,D,1,MCX,32A,158,155,117,Narrow_Body,1250,1495,1625,2019-08-17 04:45:00,2019-08-17 04:45:00,2019-08-17 05:35:00,2019-08-17 05:50:00,DA,2019-08-17 05:58:00,2019-08-17 04:45:00,1940,1850,Телетрап
106,435,A,17.08.2019 4:45,SU,1869,I,3,EVN,73H,158,127,4,Narrow_Body,1250,1495,1625,2019-08-17 04:45:00,2019-08-17 04:45:00,2019-08-17 05:35:00,2019-08-17 05:50:00,IA,2019-08-17 05:58:00,2019-08-17 04:45:00,2005,1550,Автобусы
107,893,D,17.08.2019 4:50,BT,427,I,5,RIX,CS3,145,116,8,Narrow_Body,1250,1495,1625,2019-08-17 03:45:00,2019-08-17 04:00:00,2019-08-17 04:50:00,2019-08-17 04:50:00,ID,2019-08-17 04:50:00,2019-08-17 03:36:00,2095,1700,Автобусы
108,704,A,17.08.2019 4:50,FV,6194,D,3,ROV,73H,189,149,3,Narrow_Body,1250,1495,1625,2019-08-17 04:50:00,2019-08-17 04:50:00,2019-08-17 05:40:00,2019-08-17 05:55:00,DA,2019-08-17 06:03:00,2019-08-17 04:50:00,1975,1550,Автобусы
109,49,A,17.08.2019 4:50,SU,1335,D,1,ARH,SU9,87,82,121,Regional,1000,1150,1250,2019-08-17 04:50:00,2019-08-17 04:50:00,2019-08-17 05:30:00,2019-08-17 05:40:00,DA,2019-08-17 05:50:00,2019-08-17 04:50:00,1600,1600,Телетрап
110,301,A,17.08.2019 4:55,SU,1315,D,1,MRV,73H,158,152,118,Narrow_Body,1250,1495,1625,2019-08-17 04:55:00,2019-08-17 04:55:00,2019-08-17 05:45:00,2019-08-17 06:00:00,DA,2019-08-17 06:09:00,2019-08-17 04:55:00,1970,1850,Телетрап
111,985,A,17.08.2019 4:55,SU,2591,I,3,DUB,320,140,125,83,Narrow_Body,1250,1495,1625,2019-08-17 04:55:00,2019-08-17 04:55:00,2019-08-17 05:45:00,2019-08-17 06:00:00,IA,2019-08-17 06:07:00,2019-08-17 04:55:00,2215,1550,Автобусы
112,399,A,17.08.2019 5:00,SU,1627,D,1,SIP,73H,158,158,205,Narrow_Body,1250,1495,1625,2019-08-17 05:00:00,2019-08-17 05:00:00,2019-08-17 05:50:00,2019-08-17 06:05:00,DA,2019-08-17 06:10:00,2019-08-17 05:00:00,1945,1850,Автобусы
113,1004,D,17.08.2019 5:00,AZ,595,I,5,FCO,320,180,165,41,Narrow_Body,1250,1495,1625,2019-08-17 03:55:00,2019-08-17 04:10:00,2019-08-17 05:00:00,2019-08-17 05:00:00,ID,2019-08-17 05:00:00,2019-08-17 03:50:00,1850,1700,Телетрап
114,731,D,17.08.2019 5:00,AY,720,I,3,HEL,E90,100,100,29,Regional,1000,1150,1250,2019-08-17 04:10:00,2019-08-17 04:20:00,2019-08-17 05:00:00,2019-08-17 05:00:00,ID,2019-08-17 05:00:00,2019-08-17 04:03:00,1510,1300,Телетрап
115,252,A,17.08.2019 5:00,SU,1197,D,1,KZN,73H,158,78,217,Narrow_Body,1250,1495,1625,2019-08-17 05:00:00,2019-08-17 05:00:00,2019-08-17 05:50:00,2019-08-17 06:05:00,DA,2019-08-17 06:10:00,2019-08-17 05:00:00,1795,1795,Автобусы
116,822,A,17.08.2019 5:00,SU,2415,I,3,MXP,32B,183,166,18,Narrow_Body,1250,1495,1625,2019-08-17 05:00:00,2019-08-17 05:00:00,2019-08-17 05:50:00,2019-08-17 06:05:00,IA,2019-08-17 06:18:00,2019-08-17 05:00:00,2330,1550,Автобусы
117,155,A,17.08.2019 5:05,SU,37,D,1,LED,32A,158,151,88,Narrow_Body,1250,1495,1625,2019-08-17 05:05:00,2019-08-17 05:05:00,2019-08-17 05:55:00,2019-08-17 06:10:00,DA,2019-08-17 06:15:00,2019-08-17 05:05:00,2005,1850,Автобусы
118,113,A,17.08.2019 5:05,SU,2039,I,3,OTP,SU9,87,69,81,Regional,1000,1150,1250,2019-08-17 05:05:00,2019-08-17 05:05:00,2019-08-17 05:45:00,2019-08-17 05:55:00,IA,2019-08-17 06:00:00,2019-08-17 05:05:00,1585,1300,Автобусы
119,204,A,17.08.2019 5:05,SU,1113,D,1,KRR,32A,158,149,202,Narrow_Body,1250,1495,1625,2019-08-17 05:05:00,2019-08-17 05:05:00,2019-08-17 05:55:00,2019-08-17 06:10:00,DA,2019-08-17 06:16:00,2019-08-17 05:05:00,2005,1850,Автобусы
120,303,A,17.08.2019 5:10,SU,1323,D,1,MMK,32A,158,146,127,Narrow_Body,1250,1495,1625,2019-08-17 05:10:00,2019-08-17 05:10:00,2019-08-17 06:00:00,2019-08-17 06:15:00,DA,2019-08-17 06:25:00,2019-08-17 05:10:00,2000,1850,Телетрап
121,739,A,17.08.2019 5:15,EO,202,D,3,PEE,E90,110,108,19,Regional,1000,1150,1250,2019-08-17 05:15:00,2019-08-17 05:15:00,2019-08-17 05:55:00,2019-08-17 06:05:00,DA,2019-08-17 06:15:00,2019-08-17 05:15:00,1760,1300,Автобусы
122,67,A,17.08.2019 5:15,SU,1369,D,1,STW,SU9,87,78,215,Regional,1000,1150,1250,2019-08-17 05:15:00,2019-08-17 05:15:00,2019-08-17 05:55:00,2019-08-17 06:05:00,DA,2019-08-17 06:12:00,2019-08-17 05:15:00,1510,1450,Автобусы
123,619,A,17.08.2019 5:15,SU,253,I,3,ICN,333,296,266,25,Wide_Body,1500,1840,2000,2019-08-17 05:15:00,2019-08-17 05:15:00,2019-08-17 06:15:00,2019-08-17 06:35:00,IA,2019-08-17 06:28:00,2019-08-17 05:15:00,1890,1800,Телетрап
124,216,A,17.08.2019 5:20,SU,1129,D,1,AER,73H,158,157,129,Narrow_Body,1250,1495,1625,2019-08-17 05:20:00,2019-08-17 05:20:00,2019-08-17 06:10:00,2019-08-17 06:25:00,DA,2019-08-17 06:36:00,2019-08-17 05:20:00,2030,1850,Телетрап
125,841,A,17.08.2019 5:25,SU,2605,I,3,MAD,32B,183,170,29,Narrow_Body,1250,1495,1625,2019-08-17 05:25:00,2019-08-17 05:25:00,2019-08-17 06:15:00,2019-08-17 06:30:00,IA,2019-08-17 06:32:00,2019-08-17 05:25:00,1760,1550,Телетрап
126,597,A,17.08.2019 5:25,SU,235,I,3,DEL,333,302,285,23,Wide_Body,1500,1840,2000,2019-08-17 05:25:00,2019-08-17 05:25:00,2019-08-17 06:25:00,2019-08-17 06:45:00,IA,2019-08-17 06:37:00,2019-08-17 05:25:00,1860,1800,Телетрап
127,854,A,17.08.2019 5:25,SU,2145,I,2,AYT,321,170,131,52,Narrow_Body,1250,1495,1625,2019-08-17 05:25:00,2019-08-17 05:25:00,2019-08-17 06:15:00,2019-08-17 06:30:00,IA,2019-08-17 06:39:00,2019-08-17 05:25:00,1970,1850,Телетрап
128,896,A,17.08.2019 5:30,JD,475,I,2,HGH,332,264,242,59,Wide_Body,1500,1840,2000,2019-08-17 05:30:00,2019-08-17 05:30:00,2019-08-17 06:30:00,2019-08-17 06:50:00,IA,2019-08-17 06:51:00,2019-08-17 05:30:00,2130,2100,Телетрап
129,674,A,17.08.2019 5:30,N4,730,D,3,REN,73H,189,166,10,Narrow_Body,1250,1495,1625,2019-08-17 05:30:00,2019-08-17 05:30:00,2019-08-17 06:20:00,2019-08-17 06:35:00,DA,2019-08-17 06:40:00,2019-08-17 05:30:00,1915,1550,Автобусы
130,568,A,17.08.2019 5:35,SU,201,I,2,PEK,77W,402,374,48,Wide_Body,1500,1840,2000,2019-08-17 05:35:00,2019-08-17 05:35:00,2019-08-17 06:35:00,2019-08-17 06:55:00,IA,2019-08-17 06:55:00,2019-08-17 05:35:00,2100,2100,Телетрап
131,641,A,17.08.2019 5:35,EO,174,D,3,SVX,73H,189,149,14,Narrow_Body,1250,1495,1625,2019-08-17 05:35:00,2019-08-17 05:35:00,2019-08-17 06:25:00,2019-08-17 06:40:00,DA,2019-08-17 06:38:00,2019-08-17 05:35:00,1640,1550,Телетрап
132,831,A,17.08.2019 5:35,SU,2513,I,3,BCN,32B,183,170,26,Narrow_Body,1250,1495,1625,2019-08-17 05:35:00,2019-08-17 05:35:00,2019-08-17 06:25:00,2019-08-17 06:40:00,IA,2019-08-17 06:38:00,2019-08-17 05:35:00,1640,1550,Телетрап
133,927,A,17.08.2019 5:40,SU,2071,I,5,LCA,320,140,124,34,Narrow_Body,1250,1495,1625,2019-08-17 05:40:00,2019-08-17 05:40:00,2019-08-17 06:30:00,2019-08-17 06:45:00,IA,2019-08-17 06:45:00,2019-08-17 05:40:00,1700,1700,Телетрап
134,980,D,17.08.2019 5:40,SU,2570,I,3,LHR,320,140,117,28,Narrow_Body,1250,1495,1625,2019-08-17 04:35:00,2019-08-17 04:50:00,2019-08-17 05:40:00,2019-08-17 05:40:00,ID,2019-08-17 05:40:00,2019-08-17 04:30:00,1850,1550,Телетрап
135,915,A,17.08.2019 5:40,SU,1575,D,3,AAQ,320,140,136,16,Narrow_Body,1250,1495,1625,2019-08-17 05:40:00,2019-08-17 05:40:00,2019-08-17 06:30:00,2019-08-17 06:45:00,DA,2019-08-17 06:41:00,2019-08-17 05:40:00,1580,1550,Телетрап
136,1036,D,17.08.2019 5:40,KL,900,I,5,AMS,73H,186,137,40,Narrow_Body,1250,1495,1625,2019-08-17 04:35:00,2019-08-17 04:50:00,2019-08-17 05:40:00,2019-08-17 05:40:00,ID,2019-08-17 05:40:00,2019-08-17 04:33:00,1760,1700,Телетрап
137,672,A,17.08.2019 5:40,N4,634,D,3,SIP,73H,189,152,17,Narrow_Body,1250,1495,1625,2019-08-17 05:40:00,2019-08-17 05:40:00,2019-08-17 06:30:00,2019-08-17 06:45:00,DA,2019-08-17 06:42:00,2019-08-17 05:40:00,1610,1550,Телетрап
138,643,A,17.08.2019 5:45,EO,180,D,3,CEK,73H,189,174,15,Narrow_Body,1250,1495,1625,2019-08-17 05:45:00,2019-08-17 05:45:00,2019-08-17 06:35:00,2019-08-17 06:50:00,DA,2019-08-17 06:49:00,2019-08-17 05:45:00,1670,1550,Телетрап
139,317,A,17.08.2019 5:45,SU,1409,D,1,SVX,32A,158,156,124,Narrow_Body,1250,1495,1625,2019-08-17 05:45:00,2019-08-17 05:45:00,2019-08-17 06:35:00,2019-08-17 06:50:00,DA,2019-08-17 06:55:00,2019-08-17 05:45:00,1850,1850,Телетрап
140,572,A,17.08.2019 5:45,SU,207,I,3,PVG,77W,402,379,21,Wide_Body,1500,1840,2000,2019-08-17 05:45:00,2019-08-17 05:45:00,2019-08-17 06:45:00,2019-08-17 07:05:00,IA,2019-08-17 06:59:00,2019-08-17 05:45:00,1920,1800,Телетрап
141,275,A,17.08.2019 5:50,SU,1239,D,1,UFA,32A,158,150,123,Narrow_Body,1250,1495,1625,2019-08-17 05:50:00,2019-08-17 05:50:00,2019-08-17 06:40:00,2019-08-17 06:55:00,DA,2019-08-17 07:03:00,2019-08-17 05:50:00,1940,1850,Телетрап
142,182,A,17.08.2019 5:50,SU,1009,D,1,KGD,32A,158,127,122,Narrow_Body,1250,1495,1625,2019-08-17 05:50:00,2019-08-17 05:50:00,2019-08-17 06:40:00,2019-08-17 06:55:00,DA,2019-08-17 07:02:00,2019-08-17 05:50:00,1910,1850,Телетрап
143,534,A,17.08.2019 5:50,SU,2529,I,5,AGP,73H,158,143,39,Narrow_Body,1250,1495,1625,2019-08-17 05:50:00,2019-08-17 05:50:00,2019-08-17 06:40:00,2019-08-17 06:55:00,IA,2019-08-17 06:56:00,2019-08-17 05:50:00,1730,1700,Телетрап
144,918,A,17.08.2019 5:55,SU,1845,I,3,KIV,320,140,112,20,Narrow_Body,1250,1495,1625,2019-08-17 05:55:00,2019-08-17 05:55:00,2019-08-17 06:45:00,2019-08-17 07:00:00,IA,2019-08-17 06:58:00,2019-08-17 05:55:00,1640,1550,Телетрап
145,168,A,17.08.2019 5:55,SU,513,I,2,IKA,32A,158,147,50,Narrow_Body,1250,1495,1625,2019-08-17 05:55:00,2019-08-17 05:55:00,2019-08-17 06:45:00,2019-08-17 07:00:00,IA,2019-08-17 07:08:00,2019-08-17 05:55:00,1940,1850,Телетрап
146,5,D,17.08.2019 6:00,SU,2,D,1,LED,SU9,87,75,199,Regional,1000,1150,1250,2019-08-17 05:10:00,2019-08-17 05:20:00,2019-08-17 06:00:00,2019-08-17 06:00:00,DD,2019-08-17 06:00:00,2019-08-17 05:05:00,1525,1450,Автобусы
147,736,A,17.08.2019 6:00,EO,190,D,3,NBC,E90,110,70,2,Regional,1000,1150,1250,2019-08-17 06:00:00,2019-08-17 06:00:00,2019-08-17 06:40:00,2019-08-17 06:50:00,DA,2019-08-17 06:55:00,2019-08-17 06:00:00,1450,1300,Автобусы
148,329,A,17.08.2019 6:00,SU,1425,D,1,CEK,32A,158,156,206,Narrow_Body,1250,1495,1625,2019-08-17 06:00:00,2019-08-17 06:00:00,2019-08-17 06:50:00,2019-08-17 07:05:00,DA,2019-08-17 07:10:00,2019-08-17 06:00:00,1975,1850,Автобусы
149,737,A,17.08.2019 6:00,EO,198,D,3,LED,E90,110,86,22,Regional,1000,1150,1250,2019-08-17 06:00:00,2019-08-17 06:00:00,2019-08-17 06:40:00,2019-08-17 06:50:00,DA,2019-08-17 07:03:00,2019-08-17 06:00:00,1790,1300,Автобусы
150,290,D,17.08.2019 6:00,SU,1284,D,1,KRR,73H,158,132,116,Narrow_Body,1250,1495,1625,2019-08-17 04:55:00,2019-08-17 05:10:00,2019-08-17 06:00:00,2019-08-17 06:00:00,DD,2019-08-17 06:00:00,2019-08-17 04:47:00,1940,1850,Телетрап
151,26,D,17.08.2019 6:00,SU,1228,D,1,GOJ,SU9,87,72,210,Regional,1000,1150,1250,2019-08-17 05:10:00,2019-08-17 05:20:00,2019-08-17 06:00:00,2019-08-17 06:00:00,DD,2019-08-17 06:00:00,2019-08-17 05:05:00,1495,1450,Автобусы
152,209,D,17.08.2019 6:05,SU,1120,D,1,AER,73H,158,141,190,Narrow_Body,1250,1495,1625,2019-08-17 05:00:00,2019-08-17 05:15:00,2019-08-17 06:05:00,2019-08-17 06:05:00,DD,2019-08-17 06:05:00,2019-08-17 04:54:00,1975,1850,Автобусы
153,476,A,17.08.2019 6:05,SU,2135,I,3,IST,73H,158,147,31,Narrow_Body,1250,1495,1625,2019-08-17 06:05:00,2019-08-17 06:05:00,2019-08-17 06:55:00,2019-08-17 07:10:00,IA,2019-08-17 07:14:00,2019-08-17 06:05:00,1820,1550,Телетрап
154,692,A,17.08.2019 6:05,FV,6168,D,3,REN,73H,189,133,4,Narrow_Body,1250,1495,1625,2019-08-17 06:05:00,2019-08-17 06:05:00,2019-08-17 06:55:00,2019-08-17 07:10:00,DA,2019-08-17 07:18:00,2019-08-17 06:05:00,2005,1550,Автобусы
155,659,A,17.08.2019 6:05,N4,280,D,3,UFA,73H,189,152,3,Narrow_Body,1250,1495,1625,2019-08-17 06:05:00,2019-08-17 06:05:00,2019-08-17 06:55:00,2019-08-17 07:10:00,DA,2019-08-17 07:18:00,2019-08-17 06:05:00,1975,1550,Автобусы
156,734,A,17.08.2019 6:10,EO,186,D,3,KZN,E90,110,83,81,Regional,1000,1150,1250,2019-08-17 06:10:00,2019-08-17 06:10:00,2019-08-17 06:50:00,2019-08-17 07:00:00,DA,2019-08-17 07:05:00,2019-08-17 06:10:00,1870,1300,Автобусы
157,385,A,17.08.2019 6:10,SU,1549,D,1,OVB,32A,158,127,125,Narrow_Body,1250,1495,1625,2019-08-17 06:10:00,2019-08-17 06:10:00,2019-08-17 07:00:00,2019-08-17 07:15:00,DA,2019-08-17 07:27:00,2019-08-17 06:10:00,2060,1850,Телетрап
158,1055,D,17.08.2019 6:10,AF,1845,I,5,CDG,319,143,133,35,Narrow_Body,1250,1495,1625,2019-08-17 05:05:00,2019-08-17 05:20:00,2019-08-17 06:10:00,2019-08-17 06:10:00,ID,2019-08-17 06:10:00,2019-08-17 05:03:00,1760,1700,Телетрап
159,902,D,17.08.2019 6:10,SU,1246,D,1,REN,320,140,67,89,Narrow_Body,1250,1495,1625,2019-08-17 05:05:00,2019-08-17 05:20:00,2019-08-17 06:10:00,2019-08-17 06:10:00,DD,2019-08-17 06:10:00,2019-08-17 05:00:00,1810,1795,Автобусы
160,404,D,17.08.2019 6:10,SU,1636,D,1,SIP,32A,158,153,213,Narrow_Body,1250,1495,1625,2019-08-17 05:05:00,2019-08-17 05:20:00,2019-08-17 06:10:00,2019-08-17 06:10:00,DD,2019-08-17 06:10:00,2019-08-17 04:59:00,2005,1850,Автобусы
161,19,A,17.08.2019 6:10,SU,1207,D,1,KUF,SU9,87,79,210,Regional,1000,1150,1250,2019-08-17 06:10:00,2019-08-17 06:10:00,2019-08-17 06:50:00,2019-08-17 07:00:00,DA,2019-08-17 07:05:00,2019-08-17 06:10:00,1495,1450,Автобусы
162,369,A,17.08.2019 6:15,SU,1511,D,1,SGC,32A,158,150,213,Narrow_Body,1250,1495,1625,2019-08-17 06:15:00,2019-08-17 06:15:00,2019-08-17 07:05:00,2019-08-17 07:20:00,DA,2019-08-17 07:26:00,2019-08-17 06:15:00,2005,1850,Автобусы
163,1035,D,17.08.2019 6:15,8L,882,I,2,KMG,333,303,288,57,Wide_Body,1500,1840,2000,2019-08-17 04:55:00,2019-08-17 05:15:00,2019-08-17 06:15:00,2019-08-17 06:15:00,ID,2019-08-17 06:15:00,2019-08-17 04:52:00,2190,2100,Телетрап
164,751,A,17.08.2019 6:15,EO,564,D,3,OSW,E90,110,72,83,Regional,1000,1150,1250,2019-08-17 06:15:00,2019-08-17 06:15:00,2019-08-17 06:55:00,2019-08-17 07:05:00,DA,2019-08-17 07:12:00,2019-08-17 06:15:00,1615,1300,Автобусы
165,408,D,17.08.2019 6:15,SU,1640,D,3,OMS,73H,158,151,12,Narrow_Body,1250,1495,1625,2019-08-17 05:10:00,2019-08-17 05:25:00,2019-08-17 06:15:00,2019-08-17 06:15:00,DD,2019-08-17 06:15:00,2019-08-17 05:11:00,1670,1550,Телетрап
166,267,A,17.08.2019 6:15,SU,1223,D,1,GOJ,73H,158,132,193,Narrow_Body,1250,1495,1625,2019-08-17 06:15:00,2019-08-17 06:15:00,2019-08-17 07:05:00,2019-08-17 07:20:00,DA,2019-08-17 07:27:00,2019-08-17 06:15:00,2035,1850,Автобусы
167,365,A,17.08.2019 6:20,SU,1503,D,1,TJM,32A,158,152,88,Narrow_Body,1250,1495,1625,2019-08-17 06:20:00,2019-08-17 06:20:00,2019-08-17 07:10:00,2019-08-17 07:25:00,DA,2019-08-17 07:30:00,2019-08-17 06:20:00,2005,1850,Автобусы
168,166,A,17.08.2019 6:20,SU,511,I,3,BEY,32A,158,140,32,Narrow_Body,1250,1495,1625,2019-08-17 06:20:00,2019-08-17 06:20:00,2019-08-17 07:10:00,2019-08-17 07:25:00,IA,2019-08-17 07:29:00,2019-08-17 06:20:00,1820,1550,Телетрап
169,562,A,17.08.2019 6:25,SU,101,I,3,JFK,77W,402,298,19,Wide_Body,1500,1840,2000,2019-08-17 06:25:00,2019-08-17 06:25:00,2019-08-17 07:25:00,2019-08-17 07:45:00,IA,2019-08-17 07:35:00,2019-08-17 06:25:00,1800,1800,Телетрап
170,348,D,17.08.2019 6:25,SU,1462,D,1,OVB,73H,158,156,220,Narrow_Body,1250,1495,1625,2019-08-17 05:20:00,2019-08-17 05:35:00,2019-08-17 06:25:00,2019-08-17 06:25:00,DD,2019-08-17 06:25:00,2019-08-17 05:12:00,2035,1850,Автобусы
171,153,A,17.08.2019 6:25,SU,35,D,1,LED,32A,158,141,113,Narrow_Body,1250,1495,1625,2019-08-17 06:25:00,2019-08-17 06:25:00,2019-08-17 07:15:00,2019-08-17 07:30:00,DA,2019-08-17 07:39:00,2019-08-17 06:25:00,1970,1850,Телетрап
172,422,A,17.08.2019 6:25,SU,1763,D,3,OMS,32A,158,127,12,Narrow_Body,1250,1495,1625,2019-08-17 06:25:00,2019-08-17 06:25:00,2019-08-17 07:15:00,2019-08-17 07:30:00,DA,2019-08-17 07:29:00,2019-08-17 06:25:00,1670,1550,Телетрап
173,908,D,17.08.2019 6:25,SU,1438,D,1,UFA,320,140,136,194,Narrow_Body,1250,1495,1625,2019-08-17 05:20:00,2019-08-17 05:35:00,2019-08-17 06:25:00,2019-08-17 06:25:00,DD,2019-08-17 06:25:00,2019-08-17 05:13:00,2065,1850,Автобусы
174,388,D,17.08.2019 6:25,SU,1602,D,1,KUF,73H,158,140,126,Narrow_Body,1250,1495,1625,2019-08-17 05:20:00,2019-08-17 05:35:00,2019-08-17 06:25:00,2019-08-17 06:25:00,DD,2019-08-17 06:25:00,2019-08-17 05:07:00,2090,1850,Телетрап
175,89,A,17.08.2019 6:30,SU,1429,D,1,MQF,SU9,87,87,217,Regional,1000,1150,1250,2019-08-17 06:30:00,2019-08-17 06:30:00,2019-08-17 07:10:00,2019-08-17 07:20:00,DA,2019-08-17 07:25:00,2019-08-17 06:30:00,1600,1600,Автобусы
176,227,D,17.08.2019 6:30,SU,1146,D,1,AAQ,32A,158,147,104,Narrow_Body,1250,1495,1625,2019-08-17 05:25:00,2019-08-17 05:40:00,2019-08-17 06:30:00,2019-08-17 06:30:00,DD,2019-08-17 06:30:00,2019-08-17 05:15:00,2065,1850,Автобусы
177,428,D,17.08.2019 6:30,SU,1858,I,3,EVN,32A,158,151,5,Narrow_Body,1250,1495,1625,2019-08-17 05:25:00,2019-08-17 05:40:00,2019-08-17 06:30:00,2019-08-17 06:30:00,ID,2019-08-17 06:30:00,2019-08-17 05:18:00,1975,1550,Автобусы
178,904,D,17.08.2019 6:30,SU,1270,D,1,KZN,320,140,122,219,Narrow_Body,1250,1495,1625,2019-08-17 05:25:00,2019-08-17 05:40:00,2019-08-17 06:30:00,2019-08-17 06:30:00,DD,2019-08-17 06:30:00,2019-08-17 05:15:00,2095,1850,Автобусы
179,922,A,17.08.2019 6:35,SU,1949,I,2,AKX,320,140,124,49,Narrow_Body,1250,1495,1625,2019-08-17 06:35:00,2019-08-17 06:35:00,2019-08-17 07:25:00,2019-08-17 07:40:00,IA,2019-08-17 07:47:00,2019-08-17 06:35:00,1910,1850,Телетрап
180,54,D,17.08.2019 6:35,SU,1356,D,1,RTW,SU9,87,75,191,Regional,1000,1150,1250,2019-08-17 05:45:00,2019-08-17 05:55:00,2019-08-17 06:35:00,2019-08-17 06:35:00,DD,2019-08-17 06:35:00,2019-08-17 05:39:00,1480,1450,Автобусы
181,471,A,17.08.2019 6:35,SU,2109,I,5,VNO,32A,158,58,40,Narrow_Body,1250,1495,1625,2019-08-17 06:35:00,2019-08-17 06:35:00,2019-08-17 07:25:00,2019-08-17 07:40:00,IA,2019-08-17 07:42:00,2019-08-17 06:35:00,1760,1700,Телетрап
